[locomo] convert_raw_external
[locomo] skip convert_raw_external (already done)
[locomo] prepare_external
[locomo] skip prepare_external (already done)
[locomo] run_external_retrieval variant=tfidf
[retrieval] 756/1986 query_id=conv-42_qa0258
[retrieval] 757/1986 query_id=conv-42_qa0259
[retrieval] 758/1986 query_id=conv-43_qa0000
[retrieval] 759/1986 query_id=conv-43_qa0001
[retrieval] 760/1986 query_id=conv-43_qa0002
[retrieval] 761/1986 query_id=conv-43_qa0003
[retrieval] 762/1986 query_id=conv-43_qa0004
[retrieval] 763/1986 query_id=conv-43_qa0005
[retrieval] 764/1986 query_id=conv-43_qa0006
[retrieval] 765/1986 query_id=conv-43_qa0007
[retrieval] 766/1986 query_id=conv-43_qa0008
[retrieval] 767/1986 query_id=conv-43_qa0009
[retrieval] 768/1986 query_id=conv-43_qa0010
[retrieval] 769/1986 query_id=conv-43_qa0011
[retrieval] 770/1986 query_id=conv-43_qa0012
[retrieval] 771/1986 query_id=conv-43_qa0013
[retrieval] 772/1986 query_id=conv-43_qa0014
[retrieval] 773/1986 query_id=conv-43_qa0015
[retrieval] 774/1986 query_id=conv-43_qa0016
[retrieval] 775/1986 query_id=conv-43_qa0017
[retrieval] 776/1986 query_id=conv-43_qa0018
[retrieval] 777/1986 query_id=conv-43_qa0019
[retrieval] 778/1986 query_id=conv-43_qa0020
[retrieval] 779/1986 query_id=conv-43_qa0021
[retrieval] 780/1986 query_id=conv-43_qa0022
[retrieval] 781/1986 query_id=conv-43_qa0023
[retrieval] 782/1986 query_id=conv-43_qa0024
[retrieval] 783/1986 query_id=conv-43_qa0025
[retrieval] 784/1986 query_id=conv-43_qa0026
[retrieval] 785/1986 query_id=conv-43_qa0027
[retrieval] 786/1986 query_id=conv-43_qa0028
[retrieval] 787/1986 query_id=conv-43_qa0029
[retrieval] 788/1986 query_id=conv-43_qa0030
[retrieval] 789/1986 query_id=conv-43_qa0031
[retrieval] 790/1986 query_id=conv-43_qa0032
[retrieval] 791/1986 query_id=conv-43_qa0033
[retrieval] 792/1986 query_id=conv-43_qa0034
[retrieval] 793/1986 query_id=conv-43_qa0035
[retrieval] 794/1986 query_id=conv-43_qa0036
[retrieval] 795/1986 query_id=conv-43_qa0037
[retrieval] 796/1986 query_id=conv-43_qa0038
[retrieval] 797/1986 query_id=conv-43_qa0039
[retrieval] 798/1986 query_id=conv-43_qa0040
[retrieval] 799/1986 query_id=conv-43_qa0041
[retrieval] 800/1986 query_id=conv-43_qa0042
[retrieval] 801/1986 query_id=conv-43_qa0043
[retrieval] 802/1986 query_id=conv-43_qa0044
[retrieval] 803/1986 query_id=conv-43_qa0045
[retrieval] 804/1986 query_id=conv-43_qa0046
[retrieval] 805/1986 query_id=conv-43_qa0047
[retrieval] 806/1986 query_id=conv-43_qa0048
[retrieval] 807/1986 query_id=conv-43_qa0049
[retrieval] 808/1986 query_id=conv-43_qa0050
[retrieval] 809/1986 query_id=conv-43_qa0051
[retrieval] 810/1986 query_id=conv-43_qa0052
[retrieval] 811/1986 query_id=conv-43_qa0053
[retrieval] 812/1986 query_id=conv-43_qa0054
[retrieval] 813/1986 query_id=conv-43_qa0055
[retrieval] 814/1986 query_id=conv-43_qa0056
[retrieval] 815/1986 query_id=conv-43_qa0057
[retrieval] 816/1986 query_id=conv-43_qa0058
[retrieval] 817/1986 query_id=conv-43_qa0059
[retrieval] 818/1986 query_id=conv-43_qa0060
[retrieval] 819/1986 query_id=conv-43_qa0061
[retrieval] 820/1986 query_id=conv-43_qa0062
[retrieval] 821/1986 query_id=conv-43_qa0063
[retrieval] 822/1986 query_id=conv-43_qa0064
[retrieval] 823/1986 query_id=conv-43_qa0065
[retrieval] 824/1986 query_id=conv-43_qa0066
[retrieval] 825/1986 query_id=conv-43_qa0067
[retrieval] 826/1986 query_id=conv-43_qa0068
[retrieval] 827/1986 query_id=conv-43_qa0069
[retrieval] 828/1986 query_id=conv-43_qa0070
[retrieval] 829/1986 query_id=conv-43_qa0071
[retrieval] 830/1986 query_id=conv-43_qa0072
[retrieval] 831/1986 query_id=conv-43_qa0073
[retrieval] 832/1986 query_id=conv-43_qa0074
[retrieval] 833/1986 query_id=conv-43_qa0075
[retrieval] 834/1986 query_id=conv-43_qa0076
[retrieval] 835/1986 query_id=conv-43_qa0077
[retrieval] 836/1986 query_id=conv-43_qa0078
[retrieval] 837/1986 query_id=conv-43_qa0079
[retrieval] 838/1986 query_id=conv-43_qa0080
[retrieval] 839/1986 query_id=conv-43_qa0081
[retrieval] 840/1986 query_id=conv-43_qa0082
[retrieval] 841/1986 query_id=conv-43_qa0083
[retrieval] 842/1986 query_id=conv-43_qa0084
[retrieval] 843/1986 query_id=conv-43_qa0085
[retrieval] 844/1986 query_id=conv-43_qa0086
[retrieval] 845/1986 query_id=conv-43_qa0087
[retrieval] 846/1986 query_id=conv-43_qa0088
[retrieval] 847/1986 query_id=conv-43_qa0089
[retrieval] 848/1986 query_id=conv-43_qa0090
[retrieval] 849/1986 query_id=conv-43_qa0091
[retrieval] 850/1986 query_id=conv-43_qa0092
[retrieval] 851/1986 query_id=conv-43_qa0093
[retrieval] 852/1986 query_id=conv-43_qa0094
[retrieval] 853/1986 query_id=conv-43_qa0095
[retrieval] 854/1986 query_id=conv-43_qa0096
[retrieval] 855/1986 query_id=conv-43_qa0097
[retrieval] 856/1986 query_id=conv-43_qa0098
[retrieval] 857/1986 query_id=conv-43_qa0099
[retrieval] 858/1986 query_id=conv-43_qa0100
[retrieval] 859/1986 query_id=conv-43_qa0101
[retrieval] 860/1986 query_id=conv-43_qa0102
[retrieval] 861/1986 query_id=conv-43_qa0103
[retrieval] 862/1986 query_id=conv-43_qa0104
[retrieval] 863/1986 query_id=conv-43_qa0105
[retrieval] 864/1986 query_id=conv-43_qa0106
[retrieval] 865/1986 query_id=conv-43_qa0107
[retrieval] 866/1986 query_id=conv-43_qa0108
[retrieval] 867/1986 query_id=conv-43_qa0109
[retrieval] 868/1986 query_id=conv-43_qa0110
[retrieval] 869/1986 query_id=conv-43_qa0111
[retrieval] 870/1986 query_id=conv-43_qa0112
[retrieval] 871/1986 query_id=conv-43_qa0113
[retrieval] 872/1986 query_id=conv-43_qa0114
[retrieval] 873/1986 query_id=conv-43_qa0115
[retrieval] 874/1986 query_id=conv-43_qa0116
[retrieval] 875/1986 query_id=conv-43_qa0117
[retrieval] 876/1986 query_id=conv-43_qa0118
[retrieval] 877/1986 query_id=conv-43_qa0119
[retrieval] 878/1986 query_id=conv-43_qa0120
[retrieval] 879/1986 query_id=conv-43_qa0121
[retrieval] 880/1986 query_id=conv-43_qa0122
[retrieval] 881/1986 query_id=conv-43_qa0123
[retrieval] 882/1986 query_id=conv-43_qa0124
[retrieval] 883/1986 query_id=conv-43_qa0125
[retrieval] 884/1986 query_id=conv-43_qa0126
[retrieval] 885/1986 query_id=conv-43_qa0127
[retrieval] 886/1986 query_id=conv-43_qa0128
[retrieval] 887/1986 query_id=conv-43_qa0129
[retrieval] 888/1986 query_id=conv-43_qa0130
[retrieval] 889/1986 query_id=conv-43_qa0131
[retrieval] 890/1986 query_id=conv-43_qa0132
[retrieval] 891/1986 query_id=conv-43_qa0133
[retrieval] 892/1986 query_id=conv-43_qa0134
[retrieval] 893/1986 query_id=conv-43_qa0135
[retrieval] 894/1986 query_id=conv-43_qa0136
[retrieval] 895/1986 query_id=conv-43_qa0137
[retrieval] 896/1986 query_id=conv-43_qa0138
[retrieval] 897/1986 query_id=conv-43_qa0139
[retrieval] 898/1986 query_id=conv-43_qa0140
[retrieval] 899/1986 query_id=conv-43_qa0141
[retrieval] 900/1986 query_id=conv-43_qa0142
[retrieval] 901/1986 query_id=conv-43_qa0143
[retrieval] 902/1986 query_id=conv-43_qa0144
[retrieval] 903/1986 query_id=conv-43_qa0145
[retrieval] 904/1986 query_id=conv-43_qa0146
[retrieval] 905/1986 query_id=conv-43_qa0147
[retrieval] 906/1986 query_id=conv-43_qa0148
[retrieval] 907/1986 query_id=conv-43_qa0149
[retrieval] 908/1986 query_id=conv-43_qa0150
[retrieval] 909/1986 query_id=conv-43_qa0151
[retrieval] 910/1986 query_id=conv-43_qa0152
[retrieval] 911/1986 query_id=conv-43_qa0153
[retrieval] 912/1986 query_id=conv-43_qa0154
[retrieval] 913/1986 query_id=conv-43_qa0155
[retrieval] 914/1986 query_id=conv-43_qa0156
[retrieval] 915/1986 query_id=conv-43_qa0157
[retrieval] 916/1986 query_id=conv-43_qa0158
[retrieval] 917/1986 query_id=conv-43_qa0159
[retrieval] 918/1986 query_id=conv-43_qa0160
[retrieval] 919/1986 query_id=conv-43_qa0161
[retrieval] 920/1986 query_id=conv-43_qa0162
[retrieval] 921/1986 query_id=conv-43_qa0163
[retrieval] 922/1986 query_id=conv-43_qa0164
[retrieval] 923/1986 query_id=conv-43_qa0165
[retrieval] 924/1986 query_id=conv-43_qa0166
[retrieval] 925/1986 query_id=conv-43_qa0167
[retrieval] 926/1986 query_id=conv-43_qa0168
[retrieval] 927/1986 query_id=conv-43_qa0169
[retrieval] 928/1986 query_id=conv-43_qa0170
[retrieval] 929/1986 query_id=conv-43_qa0171
[retrieval] 930/1986 query_id=conv-43_qa0172
[retrieval] 931/1986 query_id=conv-43_qa0173
[retrieval] 932/1986 query_id=conv-43_qa0174
[retrieval] 933/1986 query_id=conv-43_qa0175
[retrieval] 934/1986 query_id=conv-43_qa0176
[retrieval] 935/1986 query_id=conv-43_qa0177
[retrieval] 936/1986 query_id=conv-43_qa0178
[retrieval] 937/1986 query_id=conv-43_qa0179
[retrieval] 938/1986 query_id=conv-43_qa0180
[retrieval] 939/1986 query_id=conv-43_qa0181
[retrieval] 940/1986 query_id=conv-43_qa0182
[retrieval] 941/1986 query_id=conv-43_qa0183
[retrieval] 942/1986 query_id=conv-43_qa0184
[retrieval] 943/1986 query_id=conv-43_qa0185
[retrieval] 944/1986 query_id=conv-43_qa0186
[retrieval] 945/1986 query_id=conv-43_qa0187
[retrieval] 946/1986 query_id=conv-43_qa0188
[retrieval] 947/1986 query_id=conv-43_qa0189
[retrieval] 948/1986 query_id=conv-43_qa0190
[retrieval] 949/1986 query_id=conv-43_qa0191
[retrieval] 950/1986 query_id=conv-43_qa0192
[retrieval] 951/1986 query_id=conv-43_qa0193
[retrieval] 952/1986 query_id=conv-43_qa0194
[retrieval] 953/1986 query_id=conv-43_qa0195
[retrieval] 954/1986 query_id=conv-43_qa0196
[retrieval] 955/1986 query_id=conv-43_qa0197
[retrieval] 956/1986 query_id=conv-43_qa0198
[retrieval] 957/1986 query_id=conv-43_qa0199
[retrieval] 958/1986 query_id=conv-43_qa0200
[retrieval] 959/1986 query_id=conv-43_qa0201
[retrieval] 960/1986 query_id=conv-43_qa0202
[retrieval] 961/1986 query_id=conv-43_qa0203
[retrieval] 962/1986 query_id=conv-43_qa0204
[retrieval] 963/1986 query_id=conv-43_qa0205
[retrieval] 964/1986 query_id=conv-43_qa0206
[retrieval] 965/1986 query_id=conv-43_qa0207
[retrieval] 966/1986 query_id=conv-43_qa0208
[retrieval] 967/1986 query_id=conv-43_qa0209
[retrieval] 968/1986 query_id=conv-43_qa0210
[retrieval] 969/1986 query_id=conv-43_qa0211
[retrieval] 970/1986 query_id=conv-43_qa0212
[retrieval] 971/1986 query_id=conv-43_qa0213
[retrieval] 972/1986 query_id=conv-43_qa0214
[retrieval] 973/1986 query_id=conv-43_qa0215
[retrieval] 974/1986 query_id=conv-43_qa0216
[retrieval] 975/1986 query_id=conv-43_qa0217
[retrieval] 976/1986 query_id=conv-43_qa0218
[retrieval] 977/1986 query_id=conv-43_qa0219
[retrieval] 978/1986 query_id=conv-43_qa0220
[retrieval] 979/1986 query_id=conv-43_qa0221
[retrieval] 980/1986 query_id=conv-43_qa0222
[retrieval] 981/1986 query_id=conv-43_qa0223
[retrieval] 982/1986 query_id=conv-43_qa0224
[retrieval] 983/1986 query_id=conv-43_qa0225
[retrieval] 984/1986 query_id=conv-43_qa0226
[retrieval] 985/1986 query_id=conv-43_qa0227
[retrieval] 986/1986 query_id=conv-43_qa0228
[retrieval] 987/1986 query_id=conv-43_qa0229
[retrieval] 988/1986 query_id=conv-43_qa0230
[retrieval] 989/1986 query_id=conv-43_qa0231
[retrieval] 990/1986 query_id=conv-43_qa0232
[retrieval] 991/1986 query_id=conv-43_qa0233
[retrieval] 992/1986 query_id=conv-43_qa0234
[retrieval] 993/1986 query_id=conv-43_qa0235
[retrieval] 994/1986 query_id=conv-43_qa0236
[retrieval] 995/1986 query_id=conv-43_qa0237
[retrieval] 996/1986 query_id=conv-43_qa0238
[retrieval] 997/1986 query_id=conv-43_qa0239
[retrieval] 998/1986 query_id=conv-43_qa0240
[retrieval] 999/1986 query_id=conv-43_qa0241
[retrieval] 1000/1986 query_id=conv-44_qa0000
[retrieval] 1001/1986 query_id=conv-44_qa0001
[retrieval] 1002/1986 query_id=conv-44_qa0002
[retrieval] 1003/1986 query_id=conv-44_qa0003
[retrieval] 1004/1986 query_id=conv-44_qa0004
[retrieval] 1005/1986 query_id=conv-44_qa0005
[retrieval] 1006/1986 query_id=conv-44_qa0006
[retrieval] 1007/1986 query_id=conv-44_qa0007
[retrieval] 1008/1986 query_id=conv-44_qa0008
[retrieval] 1009/1986 query_id=conv-44_qa0009
[retrieval] 1010/1986 query_id=conv-44_qa0010
[retrieval] 1011/1986 query_id=conv-44_qa0011
[retrieval] 1012/1986 query_id=conv-44_qa0012
[retrieval] 1013/1986 query_id=conv-44_qa0013
[retrieval] 1014/1986 query_id=conv-44_qa0014
[retrieval] 1015/1986 query_id=conv-44_qa0015
[retrieval] 1016/1986 query_id=conv-44_qa0016
[retrieval] 1017/1986 query_id=conv-44_qa0017
[retrieval] 1018/1986 query_id=conv-44_qa0018
[retrieval] 1019/1986 query_id=conv-44_qa0019
[retrieval] 1020/1986 query_id=conv-44_qa0020
[retrieval] 1021/1986 query_id=conv-44_qa0021
[retrieval] 1022/1986 query_id=conv-44_qa0022
[retrieval] 1023/1986 query_id=conv-44_qa0023
[retrieval] 1024/1986 query_id=conv-44_qa0024
[retrieval] 1025/1986 query_id=conv-44_qa0025
[retrieval] 1026/1986 query_id=conv-44_qa0026
[retrieval] 1027/1986 query_id=conv-44_qa0027
[retrieval] 1028/1986 query_id=conv-44_qa0028
[retrieval] 1029/1986 query_id=conv-44_qa0029
[retrieval] 1030/1986 query_id=conv-44_qa0030
[retrieval] 1031/1986 query_id=conv-44_qa0031
[retrieval] 1032/1986 query_id=conv-44_qa0032
[retrieval] 1033/1986 query_id=conv-44_qa0033
[retrieval] 1034/1986 query_id=conv-44_qa0034
[retrieval] 1035/1986 query_id=conv-44_qa0035
[retrieval] 1036/1986 query_id=conv-44_qa0036
[retrieval] 1037/1986 query_id=conv-44_qa0037
[retrieval] 1038/1986 query_id=conv-44_qa0038
[retrieval] 1039/1986 query_id=conv-44_qa0039
[retrieval] 1040/1986 query_id=conv-44_qa0040
[retrieval] 1041/1986 query_id=conv-44_qa0041
[retrieval] 1042/1986 query_id=conv-44_qa0042
[retrieval] 1043/1986 query_id=conv-44_qa0043
[retrieval] 1044/1986 query_id=conv-44_qa0044
[retrieval] 1045/1986 query_id=conv-44_qa0045
[retrieval] 1046/1986 query_id=conv-44_qa0046
[retrieval] 1047/1986 query_id=conv-44_qa0047
[retrieval] 1048/1986 query_id=conv-44_qa0048
[retrieval] 1049/1986 query_id=conv-44_qa0049
[retrieval] 1050/1986 query_id=conv-44_qa0050
[retrieval] 1051/1986 query_id=conv-44_qa0051
[retrieval] 1052/1986 query_id=conv-44_qa0052
[retrieval] 1053/1986 query_id=conv-44_qa0053
[retrieval] 1054/1986 query_id=conv-44_qa0054
[retrieval] 1055/1986 query_id=conv-44_qa0055
[retrieval] 1056/1986 query_id=conv-44_qa0056
[retrieval] 1057/1986 query_id=conv-44_qa0057
[retrieval] 1058/1986 query_id=conv-44_qa0058
[retrieval] 1059/1986 query_id=conv-44_qa0059
[retrieval] 1060/1986 query_id=conv-44_qa0060
[retrieval] 1061/1986 query_id=conv-44_qa0061
[retrieval] 1062/1986 query_id=conv-44_qa0062
[retrieval] 1063/1986 query_id=conv-44_qa0063
[retrieval] 1064/1986 query_id=conv-44_qa0064
[retrieval] 1065/1986 query_id=conv-44_qa0065
[retrieval] 1066/1986 query_id=conv-44_qa0066
[retrieval] 1067/1986 query_id=conv-44_qa0067
[retrieval] 1068/1986 query_id=conv-44_qa0068
[retrieval] 1069/1986 query_id=conv-44_qa0069
[retrieval] 1070/1986 query_id=conv-44_qa0070
[retrieval] 1071/1986 query_id=conv-44_qa0071
[retrieval] 1072/1986 query_id=conv-44_qa0072
[retrieval] 1073/1986 query_id=conv-44_qa0073
[retrieval] 1074/1986 query_id=conv-44_qa0074
[retrieval] 1075/1986 query_id=conv-44_qa0075
[retrieval] 1076/1986 query_id=conv-44_qa0076
[retrieval] 1077/1986 query_id=conv-44_qa0077
[retrieval] 1078/1986 query_id=conv-44_qa0078
[retrieval] 1079/1986 query_id=conv-44_qa0079
[retrieval] 1080/1986 query_id=conv-44_qa0080
[retrieval] 1081/1986 query_id=conv-44_qa0081
[retrieval] 1082/1986 query_id=conv-44_qa0082
[retrieval] 1083/1986 query_id=conv-44_qa0083
[retrieval] 1084/1986 query_id=conv-44_qa0084
[retrieval] 1085/1986 query_id=conv-44_qa0085
[retrieval] 1086/1986 query_id=conv-44_qa0086
[retrieval] 1087/1986 query_id=conv-44_qa0087
[retrieval] 1088/1986 query_id=conv-44_qa0088
[retrieval] 1089/1986 query_id=conv-44_qa0089
[retrieval] 1090/1986 query_id=conv-44_qa0090
[retrieval] 1091/1986 query_id=conv-44_qa0091
[retrieval] 1092/1986 query_id=conv-44_qa0092
[retrieval] 1093/1986 query_id=conv-44_qa0093
[retrieval] 1094/1986 query_id=conv-44_qa0094
[retrieval] 1095/1986 query_id=conv-44_qa0095
[retrieval] 1096/1986 query_id=conv-44_qa0096
[retrieval] 1097/1986 query_id=conv-44_qa0097
[retrieval] 1098/1986 query_id=conv-44_qa0098
[retrieval] 1099/1986 query_id=conv-44_qa0099
[retrieval] 1100/1986 query_id=conv-44_qa0100
[retrieval] 1101/1986 query_id=conv-44_qa0101
[retrieval] 1102/1986 query_id=conv-44_qa0102
[retrieval] 1103/1986 query_id=conv-44_qa0103
[retrieval] 1104/1986 query_id=conv-44_qa0104
[retrieval] 1105/1986 query_id=conv-44_qa0105
[retrieval] 1106/1986 query_id=conv-44_qa0106
[retrieval] 1107/1986 query_id=conv-44_qa0107
[retrieval] 1108/1986 query_id=conv-44_qa0108
[retrieval] 1109/1986 query_id=conv-44_qa0109
[retrieval] 1110/1986 query_id=conv-44_qa0110
[retrieval] 1111/1986 query_id=conv-44_qa0111
[retrieval] 1112/1986 query_id=conv-44_qa0112
[retrieval] 1113/1986 query_id=conv-44_qa0113
[retrieval] 1114/1986 query_id=conv-44_qa0114
[retrieval] 1115/1986 query_id=conv-44_qa0115
[retrieval] 1116/1986 query_id=conv-44_qa0116
[retrieval] 1117/1986 query_id=conv-44_qa0117
[retrieval] 1118/1986 query_id=conv-44_qa0118
[retrieval] 1119/1986 query_id=conv-44_qa0119
[retrieval] 1120/1986 query_id=conv-44_qa0120
[retrieval] 1121/1986 query_id=conv-44_qa0121
[retrieval] 1122/1986 query_id=conv-44_qa0122
[retrieval] 1123/1986 query_id=conv-44_qa0123
[retrieval] 1124/1986 query_id=conv-44_qa0124
[retrieval] 1125/1986 query_id=conv-44_qa0125
[retrieval] 1126/1986 query_id=conv-44_qa0126
[retrieval] 1127/1986 query_id=conv-44_qa0127
[retrieval] 1128/1986 query_id=conv-44_qa0128
[retrieval] 1129/1986 query_id=conv-44_qa0129
[retrieval] 1130/1986 query_id=conv-44_qa0130
[retrieval] 1131/1986 query_id=conv-44_qa0131
[retrieval] 1132/1986 query_id=conv-44_qa0132
[retrieval] 1133/1986 query_id=conv-44_qa0133
[retrieval] 1134/1986 query_id=conv-44_qa0134
[retrieval] 1135/1986 query_id=conv-44_qa0135
[retrieval] 1136/1986 query_id=conv-44_qa0136
[retrieval] 1137/1986 query_id=conv-44_qa0137
[retrieval] 1138/1986 query_id=conv-44_qa0138
[retrieval] 1139/1986 query_id=conv-44_qa0139
[retrieval] 1140/1986 query_id=conv-44_qa0140
[retrieval] 1141/1986 query_id=conv-44_qa0141
[retrieval] 1142/1986 query_id=conv-44_qa0142
[retrieval] 1143/1986 query_id=conv-44_qa0143
[retrieval] 1144/1986 query_id=conv-44_qa0144
[retrieval] 1145/1986 query_id=conv-44_qa0145
[retrieval] 1146/1986 query_id=conv-44_qa0146
[retrieval] 1147/1986 query_id=conv-44_qa0147
[retrieval] 1148/1986 query_id=conv-44_qa0148
[retrieval] 1149/1986 query_id=conv-44_qa0149
[retrieval] 1150/1986 query_id=conv-44_qa0150
[retrieval] 1151/1986 query_id=conv-44_qa0151
[retrieval] 1152/1986 query_id=conv-44_qa0152
[retrieval] 1153/1986 query_id=conv-44_qa0153
[retrieval] 1154/1986 query_id=conv-44_qa0154
[retrieval] 1155/1986 query_id=conv-44_qa0155
[retrieval] 1156/1986 query_id=conv-44_qa0156
[retrieval] 1157/1986 query_id=conv-44_qa0157
[retrieval] 1158/1986 query_id=conv-47_qa0000
[retrieval] 1159/1986 query_id=conv-47_qa0001
[retrieval] 1160/1986 query_id=conv-47_qa0002
[retrieval] 1161/1986 query_id=conv-47_qa0003
[retrieval] 1162/1986 query_id=conv-47_qa0004
[retrieval] 1163/1986 query_id=conv-47_qa0005
[retrieval] 1164/1986 query_id=conv-47_qa0006
[retrieval] 1165/1986 query_id=conv-47_qa0007
[retrieval] 1166/1986 query_id=conv-47_qa0008
[retrieval] 1167/1986 query_id=conv-47_qa0009
[retrieval] 1168/1986 query_id=conv-47_qa0010
[retrieval] 1169/1986 query_id=conv-47_qa0011
[retrieval] 1170/1986 query_id=conv-47_qa0012
[retrieval] 1171/1986 query_id=conv-47_qa0013
[retrieval] 1172/1986 query_id=conv-47_qa0014
[retrieval] 1173/1986 query_id=conv-47_qa0015
[retrieval] 1174/1986 query_id=conv-47_qa0016
[retrieval] 1175/1986 query_id=conv-47_qa0017
[retrieval] 1176/1986 query_id=conv-47_qa0018
[retrieval] 1177/1986 query_id=conv-47_qa0019
[retrieval] 1178/1986 query_id=conv-47_qa0020
[retrieval] 1179/1986 query_id=conv-47_qa0021
[retrieval] 1180/1986 query_id=conv-47_qa0022
[retrieval] 1181/1986 query_id=conv-47_qa0023
[retrieval] 1182/1986 query_id=conv-47_qa0024
[retrieval] 1183/1986 query_id=conv-47_qa0025
[retrieval] 1184/1986 query_id=conv-47_qa0026
[retrieval] 1185/1986 query_id=conv-47_qa0027
[retrieval] 1186/1986 query_id=conv-47_qa0028
[retrieval] 1187/1986 query_id=conv-47_qa0029
[retrieval] 1188/1986 query_id=conv-47_qa0030
[retrieval] 1189/1986 query_id=conv-47_qa0031
[retrieval] 1190/1986 query_id=conv-47_qa0032
[retrieval] 1191/1986 query_id=conv-47_qa0033
[retrieval] 1192/1986 query_id=conv-47_qa0034
[retrieval] 1193/1986 query_id=conv-47_qa0035
[retrieval] 1194/1986 query_id=conv-47_qa0036
[retrieval] 1195/1986 query_id=conv-47_qa0037
[retrieval] 1196/1986 query_id=conv-47_qa0038
[retrieval] 1197/1986 query_id=conv-47_qa0039
[retrieval] 1198/1986 query_id=conv-47_qa0040
[retrieval] 1199/1986 query_id=conv-47_qa0041
[retrieval] 1200/1986 query_id=conv-47_qa0042
[retrieval] 1201/1986 query_id=conv-47_qa0043
[retrieval] 1202/1986 query_id=conv-47_qa0044
[retrieval] 1203/1986 query_id=conv-47_qa0045
[retrieval] 1204/1986 query_id=conv-47_qa0046
[retrieval] 1205/1986 query_id=conv-47_qa0047
[retrieval] 1206/1986 query_id=conv-47_qa0048
[retrieval] 1207/1986 query_id=conv-47_qa0049
[retrieval] 1208/1986 query_id=conv-47_qa0050
[retrieval] 1209/1986 query_id=conv-47_qa0051
[retrieval] 1210/1986 query_id=conv-47_qa0052
[retrieval] 1211/1986 query_id=conv-47_qa0053
[retrieval] 1212/1986 query_id=conv-47_qa0054
[retrieval] 1213/1986 query_id=conv-47_qa0055
[retrieval] 1214/1986 query_id=conv-47_qa0056
[retrieval] 1215/1986 query_id=conv-47_qa0057
[retrieval] 1216/1986 query_id=conv-47_qa0058
