benchmark,variant,method,query_id,prompt,gold_answer,predicted_answer,is_correct,exact_match,question_bucket,answer_type,is_comparative,failure_bucket,retrieval_support_recall_at_final_k,confidence,confidence_margin
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,488d3006,"I'm planning to go back to the Natural Park of Moncayo mountain in Aragón and I was wondering, what was the name of that hiking trail you recommended that takes you through the park's most stunning landscapes and offers panoramic views of the surrounding mountainside?",The GR-90 trail.,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.2285592593039502,0.36655000000000004
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,58470ed2,"I was going through our previous conversation about The Library of Babel, and I wanted to confirm - what did Borges say about the center and circumference of the Library?","According to Borges, 'The Library is a sphere whose exact center is any one of its hexagons and whose circumference is inaccessible.'",unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.21803395994637714,0.768707
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,8cf51dda,I'm going back to our previous conversation about the grant aim page on molecular subtypes and endometrial cancer. Can you remind me what were the three objectives we outlined for the project?,"The three objectives were: 1) to identify molecular subtypes of endometrial cancer, 2) to investigate their clinical and biological significance, and 3) to develop biomarkers for early detection and prognosis.","{""answer"":""1. To identify molecular subtypes of endometrial cancer using a combination of genomic and transcriptomic approaches. 2. To investigate the clinical and biological significance of the identified molecular subtypes, including their association with patient outcomes",False,False,title_or_name,title_or_name,False,supported_but_wrong,1.0,0.21582254323865638,0.19999999999999996
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,1d4da289,I was thinking about our previous conversation about data privacy and security. You mentioned that companies use two-factor authentication to enhance security. Can you remind me what kind of two-factor authentication methods you were referring to?,I mentioned biometric authentication or one-time passwords (OTP) as examples of two-factor authentication methods.,biometric authentication or one-time passwords (OTP),False,False,item_name,item_name,False,supported_but_wrong,1.0,0.20901248800208103,0.19999999999999996
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,8464fc84,I'm planning to visit the Vatican again and I was wondering if you could remind me of the name of that famous deli near the Vatican that serves the best cured meats and cheeses?,Roscioli,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.2201633655118103,0.804622
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,8aef76bc,I'm going back to our previous conversation about DIY home decor projects using recycled materials. Can you remind me what sealant you recommended for the newspaper flower vase?,Mod Podge or another sealant,Mod Podge or another sealant,True,True,title_or_name,title_or_name,False,correct,1.0,0.2147574530767108,0.19999999999999996
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,71a3fd6b,"I'm planning my trip to Speyer again and I wanted to confirm, what's the phone number of the Speyer tourism board that you provided me earlier?",+49 (0) 62 32 / 14 23 - 0,+49 (0) 62 32 / 14 23 - 0,True,True,event_name:comparative,event_name,True,correct,1.0,0.21306083680248966,0.19999999999999996
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,2bf43736,I was going through our previous chat and I wanted to clarify something about the prayer of beginners in Tanqueray's Spiritual Life treatise. Can you remind me which chapter of the second part discusses vocal prayer and meditation?,"Chapter 4 of Book 1, titled 'Vocal Prayer and Meditation'.",unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.2191393616846947,0.811159
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,70b3e69b,I was going through our previous conversation about the impact of the political climate in Catalonia on its literature and music. Can you remind me of the example you gave of a Spanish-Catalan singer-songwriter who supports unity between Catalonia and Spain?,Manolo García,unknown,False,False,person_name,person_name,False,confident_selection_error,1.0,0.2219739041773969,0.891892
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,8752c811,I remember you provided a list of 100 prompt parameters that I can specify to influence your output. Can you remind me what was the 27th parameter on that list?,"The 27th parameter was 'Sound effects (e.g., ambient, diegetic, non-diegetic, etc.)'.",Plot,False,False,generic,generic,False,supported_but_wrong,1.0,0.20994732947928768,0.19999999999999996
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,3249768e,I'm looking back at our previous conversation about building a cocktail bar. You recommended five bottles to make the widest variety of gin-based cocktails. Can you remind me what the fifth bottle was?,Absinthe,Triple Sec,False,False,generic,generic,False,supported_but_wrong,1.0,0.20858099189213986,0.19999999999999996
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,1b9b7252,"I wanted to follow up on our previous conversation about mindfulness techniques. You mentioned some great resources for guided imagery exercises, can you remind me of the website that had free exercises like 'The Mountain Meditation' and 'The Body Scan Meditation'?",Mindful.org.,unknown,False,False,title_or_name,title_or_name,False,confident_selection_error,1.0,0.22145577539940803,0.783203
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,1568498a,"I'm looking back at our previous chess game and I was wondering, what was the move you made after 27. Kg2 Bd5+?",28. Kg3,unknown,False,False,title_or_name,title_or_name,False,confident_selection_error,1.0,0.2166037911713697,0.780702
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,6222b6eb,"I was going through our previous conversation about atmospheric correction methods, and I wanted to confirm - you mentioned that 6S, MAJA, and Sen2Cor are all algorithms for atmospheric correction of remote sensing images. Can you remind me which one is implemented in the SIAC_GEE tool?",The 6S algorithm is implemented in the SIAC_GEE tool.,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.2186380030204952,0.85086
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,e8a79c70,"I was going through our previous conversation about making a classic French omelette, and I wanted to confirm - how many eggs did you say we need for the recipe?",2-3 eggs,two,True,False,quantity,quantity,False,correct,1.0,0.17717742577861864,0.041939999999999866
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,d596882b,"I'm planning another trip to New York City and I was wondering if you could remind me of that vegan eatery you recommended last time, the one with multiple locations throughout the city?",By Chloe,unknown,False,False,event_name,event_name,False,confident_selection_error,1.0,0.20644742697826524,0.5952379999999999
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,e3fc4d6e,I wanted to follow up on our previous conversation about the fusion breakthrough at Lawrence Livermore National Laboratory. Can you remind me who is the President's Chief Advisor for Science and Technology mentioned in the article?,Dr. Arati Prabhakar,unknown,False,False,person_name,person_name,False,confident_selection_error,1.0,0.2166958708061198,0.7203200000000001
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,51b23612,"I was going through our previous conversation about political propaganda and humor, and I was wondering if you could remind me of that Soviet cartoon you mentioned that mocked Western culture?","Nu, pogodi!",unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.22574096001028107,0.932136
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,3e321797,"I wanted to follow up on our previous conversation about natural remedies for dark circles under the eyes. You mentioned applying tomato juice mixed with lemon juice, how long did you say I should leave it on for?",10 minutes,10 minutes,True,True,duration,duration,False,correct,1.0,0.42525832270889863,0.8626609999999999
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,e982271f,I was going through our previous chat. Can you remind me of the name of the last venue you recommended in the list of popular venues in Portland for indie music shows?,Revolution Hall,unknown,False,False,where,where,False,confident_selection_error,1.0,0.21695674785789879,0.715835
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,352ab8bd,Can you remind me what was the average improvement in framerate when using the Hardware-Aware Modular Training (HAMT) agent in the 'To Adapt or Not to Adapt? Real-Time Adaptation for Semantic Segmentation' submission?,The average improvement in framerate was approximately 20% when using the Hardware-Aware Modular Training (HAMT) agent.,approximately 20 when using the Hardware Aware Modular,False,False,judgment,judgment,False,confident_selection_error,1.0,0.43870249265058353,1.903399
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,fca762bc,"I wanted to follow up on our previous conversation about language learning apps. You mentioned a few options, and I was wondering if you could remind me of the one that uses mnemonics to help learners memorize words and phrases?",Memrise,unknown,False,False,title_or_name,title_or_name,False,confident_selection_error,1.0,0.206009148063292,0.64532
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,7a8d0b71,I'm looking back at our previous chat about the DHL Wellness Retreats campaign. Can you remind me how much was allocated for influencer marketing in the campaign plan?,"$2,000",unknown,False,False,price,price,False,confident_selection_error,1.0,0.22578206284337388,0.812427
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,a40e080f,I was going through our previous conversation and I was wondering if you could remind me of the two companies you mentioned that prioritize employee safety and well-being like Triumvirate?,Patagonia and Southwest Airlines.,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.2269597104791832,0.942652
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,8b9d4367,"I wanted to follow up on our previous conversation about private sector businesses in Chaudhary. Can you remind me of the company that employs over 40,000 people in the rug-manufacturing industry?",Jaipur Rugs,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.2292889974469366,0.966102
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,5809eb10,I'm looking back at our previous conversation about the Bajimaya v Reward Homes Pty Ltd case. Can you remind me what year the construction of the house began?,2014.,2014,True,True,when,when,False,correct,1.0,0.2711468730611221,0.19999999999999996
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,41275add,I wanted to follow up on our previous conversation about YouTube videos for workplace posture. Can you remind me of the Mayo Clinic video you recommended?,The video is 'How to Sit Properly at a Desk to Avoid Back Pain' and the link is https://www.youtube.com/watch?v=UfOvNlX9Hh0.,How to Sit Properly at a Desk to Avoid Back Pain,False,False,generic,generic,False,supported_but_wrong,1.0,0.21401009039930152,0.19999999999999996
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,4388e9dd,"I was going through our previous chat and I was wondering, what was Andy wearing in the script you wrote for the comedy movie scene?","Andy was wearing an untidy, stained white shirt.","an untidy, stained white shirt",True,False,title_or_name,title_or_name,False,correct,1.0,0.2895253970106679,0.19999999999999996
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,4baee567,"I was looking back at our previous chat and I wanted to confirm, how many times did the Chiefs play the Jaguars at Arrowhead Stadium?",The Chiefs played the Jaguars 12 times at Arrowhead Stadium.,unknown,False,False,quantity,quantity,False,confident_selection_error,1.0,0.3011339634881019,0.40579699999999996
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,561fabcd,"I was thinking back to our previous conversation about the Radiation Amplified zombie, and I was wondering if you remembered what we finally decided to name it?",Fissionator.,Contaminated Colossus,False,False,generic,generic,False,supported_but_wrong,1.0,0.21093939038901496,0.19999999999999996
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,b759caee,I was looking back at our previous conversation about buying unique engagement rings directly from designers. Can you remind me of the Instagram handle of the UK-based designer who works with unusual gemstones?,@jessica_poole_jewellery,unknown,False,False,person_name,person_name,False,confident_selection_error,1.0,0.22701757051120394,0.936567
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,ac031881,I'm trying to recall what the designation on my jumpsuit was that helped me find the file number in the records room?,The designation on your jumpsuit was 'LIV'.,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.22948675752263145,0.959677
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,28bcfaac,I'm going back to our previous conversation about music theory. You mentioned some online resources for learning music theory. Can you remind me of the website you recommended for free lessons and exercises?,MusicTheory.net,unknown,False,False,title_or_name,title_or_name,False,confident_selection_error,1.0,0.2230571585688479,0.872093
